Time,Fx_app_arm,Fy_app_arm,Fz_app_arm,Tx_app_arm,Ty_app_arm,Tz_app_arm,LC_sensor_x,LC_sensor_y,LC_sensor_z,Yaw,Pitch,Roll,Fx_recon_arm,Fy_recon_arm,Fz_recon_arm
7.140200000006219,0.0,0.2531555966564564,0.0,-0.0,-0.0,-0.0,0.35178699621942,0.5032451371649853,5.721935161272132,-14.92524094063961,0.009581298635412232,-0.0338468318365898,0.41713036731350656,-0.37310122806947205,0.18330352255398674
7.142200000006223,0.0,0.24928974408267085,0.0,-0.0,-0.0,-0.0,0.36389915736991896,0.4787505959491503,5.721840164452662,-14.96049386272787,0.009559384899581623,-0.033463426375965444,0.4099027949691324,-0.36286431191646146,0.18101198922609474
7.144200000006228,0.0,0.2453845413095518,0.0,-0.0,-0.0,-0.0,0.3743477569210805,0.4545153705831711,5.721745811638513,-14.995357123104837,0.00953145003426863,-0.03308142008675462,0.4025447341058418,-0.35298898350894076,0.17855473151002663
7.146200000006232,0.0,0.24144060517006613,0.0,-0.0,-0.0,-0.0,0.38321967360049103,0.4306394291222059,5.721652741996542,-15.029833714248133,0.009497631163896167,-0.032700981880424786,0.3950811554629833,-0.34348284216514907,0.17594675040804042
7.148200000006236,0.0,0.23745855861115545,0.0,-0.0,-0.0,-0.0,0.39060546432369664,0.4072112814839394,5.721561527572704,-15.063927261856916,0.00945808871036782,-0.032322255761502244,0.3875356616480074,-0.3343515132602946,0.1732025457140858
7.15020000000624,0.0,0.23343903059533225,0.0,-0.0,-0.0,-0.0,0.3965981958958803,0.3843082757400169,5.72147267489667,-15.09764198998336,0.009413003249534249,-0.03194536189843401,0.37993050570156467,-0.3255987735247904,0.17033610138508923
7.1522000000062445,0.0,0.2293826560013384,0.0,-0.0,-0.0,-0.0,0.40129237661895456,0.3619969856021886,5.721386627050295,-15.130982686175233,0.009362572601986072,-0.03157039768397827,0.3722866142691495,-0.3172266786367563,0.16736087384242815
7.154200000006249,0.0,0.22529007552386632,0.0,-0.0,-0.0,-0.0,0.40478299017645647,0.34033367236313583,5.7213037661211565,-15.16395466676797,0.00930700914389528,-0.031197438791710826,0.364623615161024,-0.30923569157430464,0.16428978331806188
7.156200000006253,0.0,0.22116193557236324,0.0,-0.0,-0.0,-0.0,0.40716463209641607,0.3193648055867699,5.721224415969119,-15.196563742450858,0.009246537325108129,-0.03082654023272677,0.35695986899888815,-0.3016248103624546,0.16113520827783076
7.158200000006257,0.0,0.21699888816893512,0.0,-0.0,-0.0,-0.0,0.4085307473216244,0.2991276280407015,5.721148845240226,-15.228816184218221,0.009181391382904929,-0.03045773741456988,0.34931250458436996,-0.29439169401576276,0.1579089828848468
