Time,rpm1,rpm2,rpm3,rpm4,Thrust1,Thrust2,Thrust3,Thrust4,Thrust_total,Loadcell_Fx,Loadcell_Fy,Loadcell_Fz
0.1102000000000011,13101.092118759847,13101.092118759847,13101.092118759847,13101.092118759847,0.03388010454163525,0.03388010454163525,0.03388010454163525,0.03388010454163525,0.135520418166541,0.008703701076102738,0.0059295542882239075,6.917300921694867
0.11220000000000116,13299.059801398775,13299.059801398775,13299.059801398775,13299.059801398775,0.034911749990112935,0.034911749990112935,0.034911749990112935,0.034911749990112935,0.13964699996045174,0.008982335322977602,0.006343638671949688,6.920150738905705
0.11420000000000122,13494.927408327467,13494.927408327467,13494.927408327467,13494.927408327467,0.03594767830563137,0.03594767830563137,0.03594767830563137,0.03594767830563137,0.14379071322252548,0.009264004714864297,0.006783237868956912,6.923013718840551
0.11620000000000127,13688.664009780225,13688.664009780225,13688.664009780225,13688.664009780225,0.036987235173663036,0.036987235173663036,0.036987235173663036,0.036987235173663036,0.14794894069465214,0.009548703957929722,0.007249367556440791,6.925888063150582
0.11820000000000133,13880.239012501808,13880.239012501808,13880.239012501808,13880.239012501808,0.03802976398780884,0.03802976398780884,0.03802976398780884,0.03802976398780884,0.15211905595123537,0.009836437020153814,0.007743052103555165,6.928771959862049
0.12020000000000139,14069.622164578484,14069.622164578484,14069.622164578484,14069.622164578484,0.03907460626452484,0.03907460626452484,0.03907460626452484,0.03907460626452484,0.15629842505809935,0.010127217649934185,0.008265322739487116,6.931663583998538
0.12220000000000145,14256.783560215139,14256.783560215139,14256.783560215139,14256.783560215139,0.04012110205903452,0.04012110205903452,0.04012110205903452,0.04012110205903452,0.16048440823613808,0.01042106990190658,0.008817215618272969,6.934561098205249
0.1242000000000015,14441.693644457757,14441.693644457757,14441.693644457757,14441.693644457757,0.041168590382164104,0.041168590382164104,0.041168590382164104,0.041168590382164104,0.16467436152865642,0.010718028669321067,0.00939976978124184,6.937462653377406
0.12620000000000156,14624.32321786049,14624.32321786049,14624.32321786049,14624.32321786049,0.04221640961783751,0.04221640961783751,0.04221640961783751,0.04221640961783751,0.16886563847135003,0.011018140222204804,0.010014025018323458,6.940366389295224
0.12820000000000162,14804.643441096594,14804.643441096594,14804.643441096594,14804.643441096594,0.043263897940967105,0.043263897940967105,0.043263897940967105,0.043263897940967105,0.17305559176386842,0.01132146275048088,0.010661019629706987,6.943270435268029
0.13020000000000168,14982.625839512473,14982.625839512473,14982.625839512473,14982.625839512473,0.04431039373547677,0.04431039373547677,0.04431039373547677,0.04431039373547677,0.1772415749419071,0.011628066911091941,0.011341788089712226,6.946172910790411
0.13220000000000173,15158.242307624187,15158.242307624187,15158.242307624187,15158.242307624187,0.04535523601219278,0.04535523601219278,0.04535523601219278,0.04535523601219278,0.18142094404877113,0.011938036378102526,0.01205735861499917,6.949071926213476
0.1342000000000018,15331.465113555607,15331.465113555607,15331.465113555607,15331.465113555607,0.04639776482633859,0.04639776482633859,0.04639776482633859,0.04639776482633859,0.18559105930535436,0.012251468394618834,0.012808750639607716,6.951965583434518
0.13620000000000185,15502.26690341761,15502.26690341761,15502.26690341761,15502.26690341761,0.04743732169437024,0.04743732169437024,0.04743732169437024,0.04743732169437024,0.18974928677748096,0.012568474325270682,0.013596972199631427,6.954851976608641
0.1382000000000019,15670.620705627589,15670.620705627589,15670.620705627589,15670.620705627589,0.048473250009888676,0.048473250009888676,0.048473250009888676,0.048473250009888676,0.1938930000395547,0.012889180207861794,0.014423017230665131,6.957729192886064
0.14020000000000196,15836.49993516855,15836.49993516855,15836.49993516855,15836.49993516855,0.049504895458366345,0.049504895458366345,0.049504895458366345,0.049504895458366345,0.19801958183346538,0.01321372730267328,0.015287862781527637,6.960595313179047
0.14220000000000202,15999.878397787217,15999.878397787217,15999.878397787217,15999.878397787217,0.050531606430426305,0.050531606430426305,0.050531606430426305,0.050531606430426305,0.20212642572170522,0.013542272637764441,0.01619246614807836,6.963448412962576
0.14420000000000208,16160.730294130399,16160.730294130399,16160.730294130399,16160.730294130399,0.05155273443341272,0.05155273443341272,0.05155273443341272,0.05155273443341272,0.20621093773365087,0.013874989548464115,0.017137761931330795,6.966286563113087
0.14620000000000213,16319.030223819005,16319.030223819005,16319.030223819005,16319.030223819005,0.052567634500992604,0.052567634500992604,0.052567634500992604,0.052567634500992604,0.21027053800397041,0.014212068209104443,0.01812465902440774,6.969107830789701
0.1482000000000022,16474.753189459072,16474.753189459072,16474.753189459072,16474.753189459072,0.053575665600530564,0.053575665600530564,0.053575665600530564,0.053575665600530564,0.21430266240212226,0.01455371615488198,0.019154037533236336,6.971910280362554
0.15020000000000225,16627.87460058913,16627.87460058913,16627.87460058913,16627.87460058913,0.05457619103797863,0.05457619103797863,0.05457619103797863,0.05457619103797863,0.21830476415191452,0.014900158791564614,0.020226745636278447,6.974691974392928
0.1522000000000023,16778.370277563314,16778.370277563314,16778.370277563314,16778.370277563314,0.055568578860025766,0.055568578860025766,0.055568578860025766,0.055568578860025766,0.22227431544010307,0.015251639890594783,0.021343596388938138,6.977450974670013
0.15420000000000236,16926.21645536963,16926.21645536963,16926.21645536963,16926.21645536963,0.05655220225325338,0.05655220225325338,0.05655220225325338,0.05655220225325338,0.22620880901301352,0.015608422066966403,0.022505364478648468,6.98018534330914
0.15620000000000242,17071.38978738272,17071.38978738272,17071.38978738272,17071.38978738272,0.05752643994004387,0.05752643994004387,0.05752643994004387,0.05752643994004387,0.23010575976017547,0.01597078723705081,0.023712782937085064,6.982893143916424
0.15820000000000248,17213.867349050553,17213.867349050553,17213.867349050553,17213.867349050553,0.058490676570993085,0.058490676570993085,0.058490676570993085,0.058490676570993085,0.23396270628397234,0.016339037053388804,0.024966539816240342,6.985572442824749
0.16020000000000253,17353.62664151449,17353.62664151449,17353.62664151449,17353.62664151449,0.05944430311357802,0.05944430311357802,0.05944430311357802,0.05944430311357802,0.23777721245431208,0.016713493313252163,0.026267274835547638,6.988221310405994
0.1622000000000026,17490.645595162106,17490.645595162106,17490.645595162106,17490.645595162106,0.060386717236834885,0.060386717236834885,0.060386717236834885,0.060386717236834885,0.24154686894733954,0.017094498337593887,0.027615576007604045,6.990837822464357
0.16420000000000265,17624.902573112253,17624.902573112253,17624.902573112253,17624.902573112253,0.06131732369180435,0.06131732369180435,0.06131732369180435,0.06131732369180435,0.2452692947672174,0.017482415316816997,0.029011976250410437,6.99342006171557
0.1662000000000027,17756.376374631756,17756.376374631756,17756.376374631756,17756.376374631756,0.06223553468750341,0.06223553468750341,0.06223553468750341,0.06223553468750341,0.24894213875001364,0.017877628619589647,0.030456949994449176,6.99596611935662
0.16820000000000276,17885.046238483257,17885.046238483257,17885.046238483257,17885.046238483257,0.06314077026218672,0.06314077026218672,0.06314077026218672,0.06314077026218672,0.25256308104874686,0.018280544060742154,0.03195090979330787,6.998474096730471
0.17020000000000282,18010.891846203667,18010.891846203667,18010.891846203667,18010.891846203667,0.0640324586496631,0.0640324586496631,0.0640324586496631,0.0640324586496631,0.2561298345986524,0.0186915891241027,0.033494202946890934,7.000942107090069
0.17220000000000288,18133.893325312678,18133.893325312678,18133.893325312678,18133.893325312678,0.06491003664043506,0.06491003664043506,0.06491003664043506,0.06491003664043506,0.2596401465617402,0.019111213135925023,0.03508710814670425,7.003368277465624
0.17420000000000294,18254.031252450863,18254.031252450863,18254.031252450863,18254.031252450863,0.06577294993743417,0.06577294993743417,0.06577294993743417,0.06577294993743417,0.2630917997497367,0.019539887384393564,0.03672983215300226,7.005750750638937
0.176200000000003,18371.286656446842,18371.286656446842,18371.286656446842,18371.286656446842,0.06662065350612689,0.06662065350612689,0.06662065350612689,0.06662065350612689,0.26648261402450757,0.019978105180522086,0.03842250651398326,7.008087687228124
0.17820000000000305,18485.64102131306,18485.64102131306,18485.64102131306,18485.64102131306,0.06745261191877003,0.06745261191877003,0.06745261191877003,0.06745261191877003,0.2698104476750801,0.020426381855587327,0.04016518433756135,7.01037726788577
0.1802000000000031,18597.076289169658,18597.076289169658,18597.076289169658,18597.076289169658,0.06826829969259851,0.06826829969259851,0.06826829969259851,0.06826829969259851,0.27307319877039404,0.020885254690106998,0.04195783712658337,7.012617695613066
